Video Title,External Video ID,Video Length,Thumbnail link,Country Code,Is Subscribed,Views,Video Likes Added,Video Dislikes Added,Video Likes Removed,User Subscriptions Added,User Subscriptions Removed,Average View Percentage,Average Watch Time,User Comments Added
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,RW,false,1,0,0,0,0,0,0.8190300751879699,217.862,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SN,false,2,0,0,0,0,0,0.20158834586466165,53.6225,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,TT,false,2,0,0,0,0,0,0.6314041353383458,167.9535,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,US,false,716,9,0,1,0,0,0.5939292540009241,157.9851815642458,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,JP,true,4,0,0,0,0,0,0.552875,147.06475,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MM,false,2,0,0,0,0,0,0.32518233082706766,86.4985,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ZW,false,7,0,0,0,0,0,0.49962137486573577,132.8992857142857,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SA,false,47,1,0,0,0,0,0.5568436250199968,148.12040425531913,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,US,true,263,13,0,0,11,0,0.6617139426513051,176.01590874524715,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,VN,true,17,0,0,0,1,0,0.41315236620964174,109.89852941176471,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MX,false,46,1,0,0,0,0,0.6034429552141223,160.51582608695654,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GP,false,1,0,0,0,0,0,0.5410488721804512,143.919,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,FI,false,7,0,0,0,0,0,0.6574135338345864,174.872,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GE,false,3,0,0,0,0,0,0.33337092731829576,88.67666666666666,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PR,false,3,0,0,0,0,0,0.6090438596491228,162.00566666666666,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CO,false,21,0,0,0,0,0,0.7992529538131042,212.60128571428572,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KH,true,1,0,0,0,0,0,0.3003759398496241,79.9,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PK,false,67,0,0,0,0,0,0.5142297721916732,136.78511940298506,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GR,true,8,0,0,0,0,0,0.6225864661654136,165.608,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,DZ,true,6,1,0,0,0,0,0.8644141604010025,229.93416666666667,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BT,false,1,0,0,0,0,0,0.46458646616541355,123.58,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,QA,true,1,0,0,0,0,0,0.041353383458646614,11,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MY,true,19,0,0,0,1,0,0.5750686584883261,152.96826315789474,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SI,true,4,1,0,0,0,0,0.9052847744360902,240.80575,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MD,true,1,1,0,0,0,0,0.13139097744360903,34.95,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BD,true,10,1,0,0,3,0,0.5779962406015038,153.747,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ZM,true,1,0,0,0,0,0,0.22557894736842105,60.004,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AE,true,9,0,0,0,0,0,0.7132230576441103,189.71733333333333,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KE,true,2,0,0,0,1,1,0.4866484962406015,129.4485,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MX,true,13,2,0,0,2,0,0.4543967611336032,120.86953846153847,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,VN,false,21,0,1,0,0,0,0.530484783387039,141.1089523809524,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ES,true,13,0,0,0,0,0,0.5431564488143436,144.47961538461539,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NP,true,2,0,0,0,0,0,0.3953364661654135,105.1595,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AL,false,1,0,0,0,0,0,0.9298571428571428,247.342,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BH,true,1,0,0,0,0,0,0.02556390977443609,6.8,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GR,false,13,0,0,0,0,0,0.6284340659340659,167.16346153846155,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SY,true,1,0,0,0,0,0,0.033458646616541354,8.9,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CZ,true,1,0,0,0,0,0,0.05601127819548872,14.899,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AF,true,1,0,0,0,0,0,0.47368421052631576,126,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,VE,true,2,0,0,0,0,0,0.31903383458646617,84.863,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,QA,false,7,0,0,0,0,0,0.6421976369495167,170.82457142857143,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CN,false,4,0,0,0,0,0,0.6862697368421052,182.54775,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NO,false,6,0,0,0,0,0,0.8919298245614035,237.25333333333333,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MY,false,71,0,0,0,0,0,0.5613715980091073,149.32484507042253,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MM,true,4,0,0,0,0,0,0.5752781954887218,153.024,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BD,false,30,1,0,0,0,0,0.5014931077694236,133.39716666666666,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BA,false,4,0,0,0,0,0,0.5497293233082706,146.228,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ZM,false,2,0,0,0,0,0,0.8515037593984962,226.5,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,IN,false,507,12,1,1,0,0,0.4321101496344411,114.94129980276135,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SA,true,18,0,0,0,1,0,0.5561620718462824,147.93911111111112,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NL,true,12,0,0,0,1,1,0.39115100250626567,104.04616666666668,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,EC,false,11,1,0,1,0,0,0.44031647300068355,117.12418181818181,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SD,true,4,0,0,0,0,0,0.830702067669173,220.96675,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,UZ,true,3,1,0,0,1,0,0.4970100250626566,132.20466666666667,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PT,true,7,2,0,0,0,0,0.6213329752953813,165.27457142857142,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ES,false,35,1,0,0,0,0,0.572583351235231,152.30717142857142,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NZ,true,3,0,0,0,2,0,0.4093859649122807,108.89666666666666,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BO,true,1,0,0,0,0,0,0.9535187969924812,253.636,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ID,true,25,2,0,0,1,0,0.5486544360902256,145.94208,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AF,false,1,0,0,0,0,0,0.37105263157894736,98.7,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,LB,true,1,0,0,0,0,0,0.9736842105263158,259,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KW,false,7,0,0,0,0,0,0.5247900107411385,139.59414285714286,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AT,true,9,1,0,0,0,0,0.473796574770259,126.02988888888889,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KG,false,2,0,0,0,0,0,0.4083458646616541,108.62,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CH,true,3,0,0,0,0,0,0.6626917293233082,176.27599999999998,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GD,false,1,0,0,0,0,0,0.18045112781954886,48,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MA,true,19,0,0,0,1,0,0.543301741195093,144.51826315789475,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AE,false,30,0,0,0,0,0,0.542646992481203,144.3441,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NL,false,79,1,0,0,0,0,0.5023372513562387,133.6217088607595,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,TH,true,3,0,0,0,1,0,0.5522581453634086,146.90066666666667,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KE,false,23,0,0,0,0,0,0.7310711016672115,194.46491304347828,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BE,true,7,0,0,0,1,0,0.5835563909774436,155.22600000000003,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NG,true,18,0,0,0,0,0,0.48934482038429405,130.16572222222223,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PT,false,9,0,0,0,0,0,0.49820760233918127,132.52322222222222,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KW,true,3,1,0,0,0,0,1.1098395989974936,295.21733333333333,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PH,true,17,2,0,0,1,0,0.7060356037151703,187.8054705882353,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NP,false,14,1,0,0,0,0,0.4055687432867884,107.88128571428571,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KZ,true,5,1,0,0,0,0,0.3832037593984962,101.9322,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ID,false,70,3,0,0,0,0,0.4802020408163265,127.73374285714284,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BH,false,3,0,0,0,0,0,0.6393270676691729,170.061,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,EE,false,1,0,0,0,0,0,0.016195488721804513,4.308,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SY,false,5,0,0,0,0,0,0.39448195488721804,104.9322,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,LY,true,1,0,0,0,0,0,0.475609022556391,126.512,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,LB,false,7,1,0,0,0,0,0.6688721804511278,177.92000000000002,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GA,true,2,0,0,0,0,0,0.4996240601503759,132.9,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,DO,false,1,0,0,0,0,0,0.6390977443609023,170,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BN,false,2,0,0,0,0,0,0.6108665413533835,162.4905,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CG,false,4,0,0,0,0,0,0.512312030075188,136.275,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PA,true,1,0,0,0,0,0,0.0002443609022556391,0.065,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,RU,true,9,0,0,0,2,0,0.5056996658312448,134.51611111111112,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,JP,false,24,0,0,0,0,0,0.5698341165413534,151.575875,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,GB,true,59,0,0,0,3,0,0.5934861093411495,157.86730508474577,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,UY,true,4,1,0,0,0,0,0.8012546992481203,213.13375,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ZZ,true,1,0,0,0,0,0,0.9999285714285714,265.981,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BG,true,3,0,0,0,0,0,0.5481654135338346,145.81199999999998,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SD,false,1,0,0,0,0,0,0.16842105263157894,44.8,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ET,true,1,0,0,0,0,0,0.6018533834586466,160.093,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,PH,false,43,0,0,0,0,0,0.6139610071690855,163.31362790697673,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KH,false,1,0,0,0,0,0,0.3454887218045113,91.9,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BS,true,1,0,0,0,0,0,0.15004135338345864,39.911,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KY,false,0,0,0,0,0,0,null,null,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NZ,false,7,0,0,0,0,0,0.4169951664876477,110.9207142857143,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SI,false,2,0,0,0,0,0,0.8495338345864661,225.976,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CM,true,1,0,0,0,0,0,0.04398496240601504,11.7,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,XK,false,0,0,0,0,0,0,null,null,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AT,false,6,0,0,0,0,0,0.5722456140350877,152.21733333333333,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CR,false,7,1,0,0,0,0,0.48566380236305046,129.18657142857143,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,AM,false,3,0,0,0,0,0,0.327531328320802,87.12333333333333,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CH,false,17,0,1,0,0,0,0.536546660769571,142.7214117647059,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NA,false,2,0,0,0,0,0,0.49635902255639097,132.0315,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,RU,false,34,1,0,1,0,0,0.3834896063688633,102.00823529411765,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MO,false,1,0,0,0,0,0,0.015338345864661655,4.08,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,EG,true,41,5,0,0,2,0,0.5315845406198423,141.40148780487806,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,MA,false,31,0,0,0,0,0,0.39031203007518794,103.823,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,UA,true,1,0,0,0,0,0,0.2888007518796992,76.821,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BG,false,9,0,0,0,0,0,0.5533320802005013,147.18633333333332,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,FJ,true,2,0,0,0,0,0,0.5633890977443609,149.8615,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,HU,true,3,0,0,0,0,0,0.9982781954887218,265.542,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,TH,false,32,0,0,0,0,0,0.4957221569548872,131.86209375,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,SG,true,19,1,0,0,1,0,0.6328860308666403,168.34768421052632,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ZA,true,15,3,0,1,0,0,0.4428824561403509,117.80673333333334,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,KR,true,9,0,0,0,0,0,0.5479014202172097,145.74177777777777,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,ET,false,13,0,0,0,0,0,0.6461642567958358,171.87969230769232,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,BE,false,22,0,0,0,0,0,0.47918438140806563,127.46304545454545,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,CD,true,1,0,0,0,0,0,0.045263157894736845,12.04,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,NG,false,53,0,0,0,0,0,0.4603377784082849,122.44984905660377,0
"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,HK,true,11,0,0,0,0,0,0.6607676008202324,175.7641818181818,0
